Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,899331.084078665
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,1526824.78521029
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,1675974.40297559
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,1814393.99285303
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,2042492.63059031
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,899331.084078665
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,1470992.2118763
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,1598823.80187794
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,1723625.17451586
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,1950795.96784684
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,899331.084078665
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,1502431.9292347
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,1657971.66588403
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,1827447.54518678
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,2168739.70776827
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,16088881.5261489
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,20260545.8706347
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,21535250.9828732
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,22341412.7133689
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,21882777.1156119
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,16088881.5261489
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,28290166.9699907
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,31318208.8041215
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,34079129.4317988
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,37894189.7895512
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,16088881.5261489
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,31283035.7794619
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,34777621.2624048
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,38056386.1399225
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,43429867.7613755
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,14276621.0103156
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,28011591.7756112
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,32181742.6671258
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,35877264.2361046
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,40092318.4550194
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,14276621.0103156
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,27441809.7012478
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,30814298.2226531
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,33937610.8913578
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,38654427.9480935
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,14276621.0103156
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,28325580.753733
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,31520327.1462991
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,34522483.3250257
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MLI,Mali,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,39615880.9851456
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,3654350.00116969
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,6137480.01687837
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,6813580.3122404
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,7468723.55637696
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,8566609.12781125
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,3654350.00116969
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,6400911.83104706
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,7130250.25951577
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,7872023.72475289
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,9281578.84818152
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,3654350.00116969
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,6443619.17493936
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,7176568.51199913
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,7944819.13986461
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,9433032.08135608
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,3484372.02506364
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,6142073.87605309
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,6783293.3486505
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,7356575.7189478
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,8231505.20256691
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,3484372.02506364
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,5744032.77128878
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,6273327.43064944
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,6782058.28188839
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,7695222.40556546
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,3484372.02506364
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,5920330.55658721
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,6483696.47672522
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,7053385.94326976
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,8108641.51368253
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,95064.372893007
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,122768.690960813
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,123003.478212219
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,119862.87407718
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,101722.184397312
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,95064.372893007
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,159004.814115112
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,171396.95093178
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,181794.389935573
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,192938.695613043
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,95064.372893007
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,172785.658302893
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,195190.283423952
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,218860.279969016
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,263184.200175254
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,3383454.09834424
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,4497719.42290674
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,4649700.1046807
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,4706495.36422398
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,4450243.88333462
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,3383454.09834424
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,5894184.7464179
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,6568048.0905714
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,7253497.91839556
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,8530971.00632289
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,3383454.09834424
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,6001304.24598623
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,6685627.86867821
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,7386399.3782412
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,8707334.06076664
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,3184869.18947474
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,5777026.09547314
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,6348682.86440749
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2040,6818274.30654014
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2050,7376113.78518752
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Business As Usual,t CO2 eq,2012,3184869.18947474
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Business As Usual,t CO2 eq,2030,5258861.80490317
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Business As Usual,t CO2 eq,2035,5709359.05752256
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Business As Usual,t CO2 eq,2040,6122748.84815602
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Business As Usual,t CO2 eq,2050,6784877.15025052
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2012,3184869.18947474
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2030,5633761.52911043
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2035,6254693.00567194
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2040,6895773.75328003
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,t CO2 eq,2050,8113764.08312648
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NER,Niger,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2012,15127940.6765186
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NER,Niger,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2030,16450255.4642424
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,NER,Niger,Sub-Saharan Africa,Toward Sustainability,t CO2 eq,2035,17152464.1337266
